source,author,title,description,url,urlToImage,publishedAt,content
"{'id': None, 'name': 'Cointelegraph'}",Katha Jimenez Romero,Afirman que las finanzas descentralizadas no han cumplido la promesa con los usuarios,"La falta de educación es un obstáculo clave para la adopción masiva de las DeFi, advirtió Macario Zamorano. El conocedor en Polkadot destacó el riesgo de pérdida de capital para usuarios sin formación
 Las finanzas descentralizadas (DeFi) surgieron como una a…",https://es.cointelegraph.com/news/decentralized-finance-failed-to-live-up-to-its-promise-to-users-they-say,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2024-12/01938629-16f9-7e5b-9279-1cb6a2394b90",2025-05-07T22:11:00Z,"Las finanzas descentralizadas (DeFi) surgieron como una alternativa a los sistemas financieros tradicionales, ofreciendo transparencia, autonomía y potencial de rendimiento. Sin embargo, la complejid… [+8689 chars]"
"{'id': None, 'name': 'newsBTC'}",Godspower Owie,Polkadot (DOT) Prints Classic Bullish Falling Wedge – Big Breakout Imminent,"In an update on X, crypto analyst Jascrypto pointed out that Polkadot (DOT) is currently forming a textbook bullish falling wedge pattern on the daily chart. This technical setup is often associated with a potential trend reversal, signaling the end of a down…",http://www.newsbtc.com/news/polkadot-dot/polkadot-bullish-falling-wedge/,https://www.newsbtc.com/wp-content/uploads/2025/05/Polkadot-from-Medium-2.jpg?fit=1400%2C908,2025-05-07T20:30:45Z,"My name is Godspower Owie, and I was born and brought up in Edo State, Nigeria. I grew up with my three siblings who have always been my idols and mentors, helping me to grow and understand the way o… [+2495 chars]"
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Navdeep Singh,"Bitcoin trades near $97,000 ahead of US Fed policy meeting; Altcoins jump up to 13%","Bitcoin briefly surpassed $97,000 amidst a broad cryptocurrency rally, fueled by anticipation surrounding the US Federal Reserve's interest rate decision and easing geopolitical tensions. Ethereum also saw gains, contributing to a global crypto market capital…",https://economictimes.indiatimes.com/markets/cryptocurrency/bitcoin-trades-near-97000-ahead-of-us-fed-policy-meeting-altcoins-jump-up-to-13/articleshow/120961097.cms,"https://img.etimg.com/thumb/msid-120961079,width-1200,height-630,imgsize-9804,overlay-etmarkets/articleshow.jpg",2025-05-07T09:33:08Z,"Bitcoin briefly surged past $97,000 in early Asian trading hours on Wednesday, leading a broad-based rally in cryptocurrencies as traders braced for a crucial interest rate decision by the US Federal… [+2986 chars]"
"{'id': None, 'name': 'Gadgets360.com'}","Radhika Parashar, Siddharth Suvarna","Bitcoin Surges Past $96,400 Ahead of FOMC Meeting, Altcoins Show Mixed Movement","The overall crypto market cap rose by 1.50 percent in the last 24 hours. Bitcoin and Ether saw small gains on Wednesday, May 7. Ripple, Chainlink, Avalanche logged minor profits. Tron and Polkadot, meanwhile, saw losses.",https://www.gadgets360.com/cryptocurrency/news/bitcoin-price-today-usd-96400-fomc-meeting-ether-ripple-cardano-tron-mixed-movements-8352597,https://i.gadgets360cdn.com/large/cryptocurrency_pierre_borthiry_unsplash_1721307843004.jpg,2025-05-07T08:41:19Z,"Bitcoin has been trading within the range of $93,000 (roughly Rs. 78.7 lakh) and $97,000 (roughly Rs. 82.1 lakh) for almost a week now. Ahead of the upcoming FOMC meeting, Bitcoin's price has risen b… [+3301 chars]"
"{'id': None, 'name': 'newsBTC'}",Ash Tiwari,Ethereum ‘Insanely Undervalued’ As Accumulation Addresses Keep Stacking – Is A Rally Imminent?,"According to a recent X post by crypto trader Coinvo, Ethereum (ETH) is ‘insanely undervalued’ at its current price. Several on-chain metrics appear to support Coinvo’s assessment, as ETH accumulation addresses continue to stack the digital asset despite lack…",http://www.newsbtc.com/ethereum-news/ethereum-insanely-undervalued-as-accumulation-addresses-keep-stacking-is-a-rally-imminent/,https://www.newsbtc.com/wp-content/uploads/2025/05/ethereum_4f5f91.jpg?fit=1920%2C1277,2025-05-07T04:00:12Z,"Strict editorial policy that focuses on accuracy, relevance, and impartiality
Created by industry experts and meticulously reviewed
The highest standards in reporting and publishing
Strict editori… [+3225 chars]"
"{'id': None, 'name': 'Cointelegraph'}",Brayden Lindrea,Bitwise presentó formulario S-1 ante la SEC para lanzar un ETF de NEAR,"La gestora de criptoactivos ha lanzado a NEAR al ruedo de los ETF de criptomonedas tras una presentación S-1 ante la SEC.
 La gestora de criptoactivos, Bitwise, ha solicitado lanzar un fondo cotizado en bolsa (ETF) de Near ante la Comisión de Bolsa y Valores …",https://es.cointelegraph.com/news/bitwise-files-s-1-near-etf-sec-approval-s1-filing,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2025-05/0196a789-07ea-7d14-99fe-d934413c7f71",2025-05-06T23:40:00Z,"La gestora de criptoactivos, Bitwise, ha solicitado lanzar un fondo cotizado en bolsa (ETF) de Near ante la Comisión de Bolsa y Valores de EEUU, sumándose a una lista creciente de altcoins que actual… [+2901 chars]"
"{'id': None, 'name': 'Cointelegraph'}",Cointelegraph by Brayden Lindrea,Bitwise throws NEAR ETF in race for SEC approval with S-1 filing,"Digital asset manager Bitwise has filed to list a spot Near exchange-traded fund with the US Securities and Exchange Commission, adding to a growing list of altcoins currently vying to win regulatory approval.The Bitwise Near (NEAR) ETF will track the price m…",https://cointelegraph.com/news/bitwise-files-s-1-near-etf-sec-approval-s1-filing,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2025-05/0196a789-07ea-7d14-99fe-d934413c7f71",2025-05-06T22:23:44Z,"Digital asset manager Bitwise has filed to list a spot Near exchange-traded fund with the US Securities and Exchange Commission, adding to a growing list of altcoins currently vying to win regulatory… [+2042 chars]"
"{'id': None, 'name': 'Cointelegraph'}",Alex O’Donnell,21Shares lanza un ETP para el token Cronos de Crypto .com,"El producto cotizado en bolsa europeo mantendrá CRO, el token nativo de la red blockchain afiliada a Crypto.com, Cronos.
 21Shares ha lanzado un producto cotizado en bolsa (ETP) en Europa, ofreciendo a los inversores exposición al token Cronos de Crypto.com, …",https://es.cointelegraph.com/news/21-shares-launches-cronos-etp,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2025-05/0196a6f1-3bff-7871-b09f-75a829563b7d",2025-05-06T20:40:00Z,"21Shares ha lanzado un producto cotizado en bolsa (ETP) en Europa, ofreciendo a los inversores exposición al token Cronos de Crypto.com, según informó el gestor de activos.
El ETP está listado en la… [+2930 chars]"
"{'id': None, 'name': 'Cointelegraph'}",Cointelegraph by Alex O’Donnell,21Shares launches ETP for Crypto.com's Cronos token,"21Shares has launched an exchange traded product (ETP) in Europe, providing investors with exposure to Crypto.com’s Cronos token, the asset manager said. The ETP is listed on Euronext’s Paris and Amsterdam exchanges, 21Shares said in a May 6 announcement. 
C…",https://cointelegraph.com/news/21-shares-launches-cronos-etp,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2025-05/0196a6f1-3bff-7871-b09f-75a829563b7d",2025-05-06T19:24:42Z,"21Shares has launched an exchange traded product (ETP) in Europe, providing investors with exposure to Crypto.coms Cronos token, the asset manager said. 
The ETP is listed on Euronexts Paris and Ams… [+2142 chars]"
"{'id': None, 'name': 'Cointelegraph'}",Fernando Quirós,Panamá Blockchain Week concluyó con un llamado a acelerar la educación tecnológica,"A pesar del auge del Blockchain en América Latina aún quedan oportunidades para mejorar que van desde la educación hasta la estructura tecnológica
 Puede que el ecosistema Blockchain esté transformando el desarrollo empresarial y económico; sin embargo, hay d…",https://es.cointelegraph.com/news/panama-blockchain-week-concluded-with-a-call-to-accelerate-technology-inclusion-and-education,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/storage/uploads/view/e73370a6fe990284eab11eff0350bc54.jpg",2025-05-06T16:59:00Z,"Puede que el ecosistema Blockchain esté transformando el desarrollo empresarial y económico; sin embargo, hay desafíos como la inclusión financiera, la regularización y adopción tecnológica que tiene… [+4623 chars]"
"{'id': None, 'name': 'Tableless.com.br'}",webtrends,Construindo uma Carteira de Trading de Criptomoedas: Guia Completo 2025,"O mercado de criptomoedas em 2025 é um terreno fértil para traders que buscam lucros expressivos, mas também um campo minado para os despreparados. Com uma capitalização global ultrapassando US$ 2 trilhões e volumes diários de negociação acima de US$ 100 bilh…",https://tableless.com.br/construindo-uma-carteira-de-trading-de-criptomoedas-guia-completo-2025/,https://tableless.com.br/wp-content/uploads/2025/05/criptomoedas-1024x768.jpg,2025-05-06T14:36:46Z,"O mercado de criptomoedas em 2025 é um terreno fértil para traders que buscam lucros expressivos, mas também um campo minado para os despreparados. Com uma capitalização global ultrapassando US$ 2 tr… [+5436 chars]"
"{'id': None, 'name': '3dnews.ru'}",,"Виталик Бутерин предложил сделать Ethereum «простым как биткоин», но это займёт время","Создатель блокчейна Ethereum Виталик Бутерин предложил радикально поменять архитектуру сети: заменить лежащие в её основе алгоритмы, чтобы ускорить процессы в несколько десятков раз, а сам блокчейн сделать «почти таким же простым как биткоин». Источник изобра…",https://3dnews.ru/1122376/vitalik-buterin-predlogil-sdelat-ethereum-prostim-kak-bitkoin-no-eto-zaymyot-vremya,https://3dnews.ru/assets/external/illustrations/2025/05/06/1122376/ethereum.jpg,2025-05-06T09:44:00Z,"Ethereum : , , « ».
: Kanchanara / unsplash.com
EVM (Ethereum Virtual Machine) RISC-V. « », , Ethereum , . RISC-V Ethereum, « ».
 Ethereum EVM , , RISC-V « , », . RISC-V , , Polkadot, (Gavin Wood)… [+153 chars]"
"{'id': 'cnn', 'name': 'CNN'}",Jacqui Palumbo,Rihanna reveals third pregnancy at the Met Gala red carpet,"After revealing her second pregnancy in dramatic fashion during her 2023 halftime Super Bowl performance, Rihanna has followed up by debuting her third on the Met Gala red carpet.",https://www.cnn.com/2025/05/05/style/rihanna-pregnancy-announcement-met-gala,"https://media.cnn.com/api/v1/images/stellar/prod/gettyimages-2213631929.jpg?c=16x9&q=w_800,c_fill",2025-05-06T03:09:30Z,"After revealing her second pregnancy in dramatic fashion during her 2023 halftime Super Bowl performance, Rihanna has followed up by debuting her third on the Met Gala red carpet.
The last attendee … [+2883 chars]"
"{'id': 'fox-news', 'name': 'Fox News'}",Janelle Ash,"Met Gala 2025 sees Zendaya, Sydney Sweeney and Miley Cyrus in head-turning fashion","The 2025 Met Gala theme was ""Superfine: Tailoring Black Style."" Sydney Sweeney and Zendaya wore bold looks.",https://www.foxnews.com/entertainment/met-gala-2025-sees-zendaya-sydney-sweeney-miley-cyrus-head-turning-fashion,https://static.foxnews.com/foxnews.com/content/uploads/2025/05/zendaya-sydney-sweeney-miley-cyrus.jpg,2025-05-06T00:37:18Z,"Fashion's biggest night is here. The first Monday of May showcases the biggest stars at the Metropolitan Museum of Art in New York City for the annual Met Gala.
The 2025 Met Gala's theme was ""Superf… [+4409 chars]"
"{'id': None, 'name': 'Ambcrypto.com'}",Evans Boto,Polkadot: Is $3.28 support at risk? – What traders need to know,Polkadot is consolidating above $3.28 as metrics suggest a potential rebound brewing.,https://ambcrypto.com/polkadot-is-3-28-support-at-risk-what-traders-need-to-know/,https://ambcrypto.com/wp-content/uploads/2025/05/Evans-44-min-1000x600.png,2025-05-05T18:00:15Z,<ul><li>DOT remained range-bound as volume and open interest show cautious accumulation.</li><li>Neutral funding and rising long liquidations suggested that breakout pressure is building.</li></ul>Po… [+2934 chars]
"{'id': None, 'name': 'GlobeNewswire'}",Virtune AB (Publ),Virtune announces change of Index Provider,"Stockholm, 5 May 2025 - Virtune announces that as of May 12, 2025, the index provider for Virtune’s existing index ETPs will change to MarketVector IndexesTM (“MarketVector”). In addition, reference prices from MarketVector will be used for Virtune’s other ET…",https://www.globenewswire.com/news-release/2025/05/05/3074260/0/en/Virtune-announces-change-of-Index-Provider.html,https://ml-eu.globenewswire.com/Resource/Download/da0bec69-79eb-4618-87fd-d96aa395aaed,2025-05-05T15:13:00Z,"Stockholm, 5 May 2025 - Virtune announces that as of May 12, 2025, the index provider for Virtunes existing index ETPs will change to MarketVector IndexesTM (MarketVector). In addition, reference pri… [+3699 chars]"
"{'id': None, 'name': 'GlobeNewswire'}",Virtune AB (Publ),Virtune meddelar byte av Indexleverantör,"Stockholm, 5 maj 2025 - Virtune meddelar att från och med den 12 maj 2025 kommer indexleverantören för Virtunes existerande index-ETP:er att ändras till MarketVector IndexesTM (“MarketVector”). Därtill så kommer referenspriser från MarketVector att användas f…",https://www.globenewswire.com/news-release/2025/05/05/3074260/0/sv/Virtune-meddelar-byte-av-Indexleverant%C3%B6r.html,https://ml-eu.globenewswire.com/Resource/Download/da0bec69-79eb-4618-87fd-d96aa395aaed,2025-05-05T15:13:00Z,"Stockholm, 5 maj 2025 - Virtune meddelar att från och med den 12 maj 2025 kommer indexleverantören för Virtunes existerande index-ETP:er att ändras till MarketVector IndexesTM (MarketVector). Därtill… [+3929 chars]"
"{'id': None, 'name': 'BeInCrypto'}",Kamina Bashir,Se aproxima el plazo de la SEC para el ETF de Litecoin: las probabilidades de aprobación alcanzan el 79%,"La decisión de la Comisión de Bolsa y Valores sobre la propuesta de ETF spot de Litecoin está atrayendo mayor atención, y las probabilidades de aprobación han aumentado al 79% en Polymarket antes de la fecha límite del 5 de mayo de 2025.
El post Se aproxima e…",https://es.beincrypto.com/decision-sec-etf-litecoin-2025/,https://es.beincrypto.com/wp-content/uploads/2024/04/bic_Litecoin-covers_neutral_1-1.png.webp,2025-05-05T14:26:00Z,"La Comisión de Bolsa y Valores de Estados Unidos (SEC) está lista para decidir sobre el propuesto fondo cotizado en bolsa (ETF) spot de Litecoin (LTC) por Canary Capital el 5 de mayo.
Mientras tanto… [+3751 chars]"
"{'id': None, 'name': 'GlobeNewswire'}",Virtune AB (Publ),"Virtune AB (Publ) (""Virtune"") has completed the monthly rebalancing for April 2025 of its Virtune Crypto Top 10 Index ETP, the first crypto index ETP in the Nordics","Stockholm, 5th of May 2025 - Today Virtune announces that it has finalized its monthly rebalancing for Virtune Crypto Top 10 Index ETP, listed on Nasdaq Stockholm for both the SEK-denominated (ISIN code SE0020052207, ticker name VIR10SEK) and the EUR-denomina…",https://www.globenewswire.com/news-release/2025/05/05/3073840/0/en/Virtune-AB-Publ-Virtune-has-completed-the-monthly-rebalancing-for-April-2025-of-its-Virtune-Crypto-Top-10-Index-ETP-the-first-crypto-index-ETP-in-the-Nordics.html,https://ml-eu.globenewswire.com/Resource/Download/da0bec69-79eb-4618-87fd-d96aa395aaed,2025-05-05T08:31:00Z,"Stockholm, 5th of May 2025 - Today Virtune announces that it has finalized its monthly rebalancing for Virtune Crypto Top 10 Index ETP, listed on Nasdaq Stockholm for both the SEK-denominated (ISIN c… [+3644 chars]"
"{'id': None, 'name': 'GlobeNewswire'}",Virtune AB (Publ),"Virtune AB (Publ) (“Virtune”) har genomfört den månatliga rebalanseringen för april 2025 av Virtune Crypto Top 10 Index ETP, Nordens första kryptoindex-ETP","Stockholm, 5 maj 2025 - Virtune meddelar idag att man har slutfört den månatliga rebalanseringen för Virtune Crypto Top 10 Index ETP SEK / EUR som är noterad på Nasdaq Stockholm för både SEK-varianten (ISIN-kod SE0020052207, tickernamn VIR10SEK) och EUR-varia…",https://www.globenewswire.com/news-release/2025/05/05/3073840/0/sv/Virtune-AB-Publ-Virtune-har-genomf%C3%B6rt-den-m%C3%A5natliga-rebalanseringen-f%C3%B6r-april-2025-av-Virtune-Crypto-Top-10-Index-ETP-Nordens-f%C3%B6rsta-kryptoindex-ETP.html,https://ml-eu.globenewswire.com/Resource/Download/da0bec69-79eb-4618-87fd-d96aa395aaed,2025-05-05T08:31:00Z,"Stockholm, 5 maj 2025 - Virtune meddelar idag att man har slutfört den månatliga rebalanseringen för Virtune Crypto Top 10 Index ETP SEK / EUR som är noterad på Nasdaq Stockholm för både SEK-variante… [+3693 chars]"
"{'id': None, 'name': 'Cointelegraph'}",Cointelegraph by Ezra Reguerra,Notcoin says tap-to-earn ‘probably dead’ as Telegram games see shift,"Notcoin, one of the most prominent Web3 gaming projects of 2024, said the tap-to-earn genre is “probably dead” as Web3 gaming shifts to more fun and engaging projects.During Token2049 in Dubai, Notcoin co-founders Sasha and Vladimir Plotvinov, along with Ulia…",https://cointelegraph.com/news/notcoin-telegram-gaming-tap-to-earn-dead-token2049,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2025-05/01969f42-4c1d-7df6-9a01-65265987132f",2025-05-05T08:24:15Z,"Notcoin, one of the most prominent Web3 gaming projects of 2024, said the tap-to-earn genre is probably dead as Web3 gaming shifts to more fun and engaging projects.
During Token2049 in Dubai, Notco… [+3612 chars]"
"{'id': None, 'name': 'Tistory.com'}",wisefree,Is Ethereum Stepping Down from the Throne?,"In 2018, while writing Korea’s first Ethereum technology book, “Core Ethereum,” I developed both deep respect and, at times, frustration toward Ethereum, which ushered in the era of smart contracts. It was an innovative technology, but watching it face numero…",https://wisefree.tistory.com/549,https://img1.daumcdn.net/thumb/R800x0/?scode=mtistory2&fname=https%3A%2F%2Fblog.kakaocdn.net%2Fdn%2Fejy3vg%2FbtsNJ4OI0Av%2Fzaegh5GRE0K6Mww4qdyUyk%2Fimg.jpg,2025-05-05T04:08:42Z,"In 2018, while writing Korea’s first Ethereum technology book, “Core Ethereum,” I developed both deep respect and, at times, frustration toward Ethereum, which ushered in the era of smart contracts. … [+7626 chars]"
"{'id': None, 'name': 'Criptonoticias.com'}",Cristina Cedeño,Las mejores wallets para Solana en 2025,"La red creada por Anatoly Yakovenko permite miles de transacciones por seguridad por lo que se debe elegir wallets que gestionen bien esa escalabilidad 
Leer más",https://www.criptonoticias.com/reviews/mejores-wallets-solana-sol-tokens-dapps-defi-compatibilidad-funciones/,https://www.criptonoticias.com/wp-content/uploads/2025/05/Wallet-solana-criptomonedas.jpg,2025-05-03T11:00:00Z,"<ul><li>Wallets especializadas garantizan compatibilidad con tokens SPL, staking y dApps de la red. 
</li><li>Al elegir tu wallet ideal, evalúa la seguridad, la compatibilidad, facilidades de uso y … [+21568 chars]"
"{'id': None, 'name': 'Androidsis.com'}",Lorena Figueredo,Pudgy Party: qué es y cómo jugar a este divertido juego en Android,Descubre qué es Pudgy Party y cómo jugar en Android. Guía completa del party royale inspirado en Pudgy Penguins. ¡Toda la info y trucos aquí!,https://www.androidsis.com/pudgy-party-que-es-y-como-jugar-a-este-divertido-juego-en-android/,https://www.androidsis.com/wp-content/uploads/2025/05/Pudgy-Party.png,2025-05-03T07:49:19Z,"Pudgy Party ha irrumpido con fuerza en el mundo de los juegos móviles, convirtiéndose en una de las propuestas más originales y esperadas para dispositivos Android e iOS. Si llevas un tiempo viendo p… [+11862 chars]"
"{'id': None, 'name': 'Criptonoticias.com'}",Nickolas Plaza,El circo de los ETF: hasta las shitcoins quieren traje y corbata,"Hasta las criptomonedas más extravagantes quieren tener su ETF en las bolsas estadounidenses, pero... ¿Qué hay de utilidad en ello?
Leer más",https://www.criptonoticias.com/opinion/circo-etf-shitcoins-traje-corbata/,https://www.criptonoticias.com/wp-content/uploads/2025/05/circo-etf-criptomonedas-traje-corbata.png,2025-05-02T21:06:56Z,"<ul><li>Muchos creen que un ETF garantiza la subida de precio de la criptomoneda, pero no es así.
</li><li>El caso de Ethereum es clave: una criptomoneda ""seria"" y útil no se ve impulsada por sus ET… [+9965 chars]"
"{'id': None, 'name': 'Gadgets360.com'}","Radhika Parashar, David Delima","Bitcoin Price Crosses $96,000 for the First Time Since March, Ongoing Rally Boosts Altcoin Prices","The overall crypto market cap rose by nearly two percent in the last 24 hours. Bitcoin and Ether joined the rally on Friday. Cardano, Avalanche, and Chainlink also registered profits. Meanwhile, Tether and Monero recorded losses.",https://www.gadgets360.com/cryptocurrency/news/bitcoin-price-crosses-usd-96000-altcoins-rally-doge-profit-8310583,https://i.gadgets360cdn.com/large/money_laundering_crypto_david_mcbee_pexels_large_1643876354988.jpg,2025-05-02T06:48:32Z,"Bitcoin showed signs of a significant price recovery on Friday, and the world's oldest cryptocurrency continues to rise towards $100,000. On Friday, Bitcoin's price rose by nearly four percent over t… [+2599 chars]"
"{'id': None, 'name': 'Cointelegraph'}",Cointelegraph by Alex O’Donnell,Institutional Bitcoin buying may soon price out retail — LONGITUDE panel,"Retail investors are running out of time to accumulate Bitcoin as institutional adoption accelerates, according to Sergej Kunz, co-founder of exchange aggregator 1inch. Bitcoin (BTC) is evolving into an alternative reserve currency, propelling institutional d…",https://cointelegraph.com/news/institutional-bitcoin-buying-may-soon-price-out-retail,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2025-02/0194c8cd-64eb-7db1-9b6d-8c97f8f498ff",2025-05-01T20:36:20Z,"Retail investors are running out of time to accumulate Bitcoin as institutional adoption accelerates, according to Sergej Kunz, co-founder of exchange aggregator 1inch. 
Bitcoin (BTC) is evolving in… [+2343 chars]"
"{'id': None, 'name': 'Decrypt'}",André Beganski,Sui Price Pops 9% as 21Shares Seeks SEC Approval for ETF,"Unlike its European counterpart, 21Shares’ Sui ETF would not offer staking rewards in the U.S.",https://decrypt.co/317330/sui-price-pops-8-21shares-seeks-sec-approval-for-etf,https://cdn.decrypt.co/resize/1024/height/512/wp-content/uploads/2023/06/Sui-shutterstock_2323188031-16x9-1-gID_7.jpg,2025-05-01T15:31:11Z,"In brief
<ul><li>21Shares filed for a Sui ETF in the U.S.</li><li>21Shares announced a strategic partnership"" with Sui.</li><li>The tokens price jumped 9% to $3.69.</li></ul>
Crypto asset manager 2… [+2259 chars]"
"{'id': None, 'name': 'CoinDesk'}",Helene Braun,"SOL, XRP and DOGE Spot ETFs Likely to Be Approved by SEC in Coming Months, Analysts Say","Action could come as soon as July 2, when the SEC will be required to make a final decision on a number of altcoin ETF proposals.",https://www.coindesk.com/markets/2025/05/01/sol-xrp-and-doge-spot-etfs-likely-to-be-approved-by-sec-in-coming-months-analysts-say,https://cdn.sanity.io/images/s3y3vcno/production/bb301e64d5cfddd04371b2f463d6ac362f8bb055-6000x4000.jpg?auto=format,2025-05-01T15:12:16Z,"Crypto ETF issuers may not have to wait much longer to expand beyond spot bitcoin and ether funds.
Bloomberg ETF analysts Eric Balchunas and James Seyffart now see a 75% or greater chance the U.S. S… [+1673 chars]"
"{'id': None, 'name': 'Coinjournal.net'}",Utkarsh Roshan,21Shares seeks SEC approval for Spot Sui ETF in US market,"The proposed ETF would provide direct exposure to SUI’s market price. The fund does not include a staking component, in contrast to similar applications from other issuers such as Canary Capital. The Sui ETF proposal adds to a wave of more than 70 crypto ETF …",https://coinjournal.net/news/21shares-seeks-sec-approval-for-spot-sui-etf-in-us-market/,https://coinjournal.net/wp-content/uploads/2025/05/image-40.webp,2025-05-01T14:47:10Z,"<ul><li>The proposed ETF would provide direct exposure to SUI’s market price.</li><li>The fund does not include a staking component, in contrast to similar applications from other issuers such as Can… [+2953 chars]"
"{'id': None, 'name': 'Cointelegraph'}",Cointelegraph by Amin Haqshanas,Bitcoin yield demand booming as institutions seek liquidity — Solv CEO,"The demand for yield-generating strategies around Bitcoin (BTC) is surging, especially from firms seeking liquidity without liquidating their BTC, according to Ryan Chow, co-founder and CEO of Solv Protocol.During a fireside chat at the Token2049 conference i…",https://cointelegraph.com/news/bitcoin-yield-demand-institutions-liquidity-defi,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2024-12/019385b0-3c46-730c-a215-a0d1759294dc",2025-05-01T14:16:54Z,"The demand for yield-generating strategies around Bitcoin (BTC) is surging, especially from firms seeking liquidity without liquidating their BTC, according to Ryan Chow, co-founder and CEO of Solv P… [+2977 chars]"
"{'id': None, 'name': 'Coinjournal.net'}",Utkarsh Roshan,Canary Capital seeks SEC approval for staked SEI ETF,"A portion of the trust’s holdings will be staked via third-party infrastructure providers. According to the filing, the ETF would offer direct price exposure to SEI, the native token of the Sei network. The Sei filing joins a growing queue of over 70 pending …",https://coinjournal.net/news/canary-capital-seeks-sec-approval-for-staked-sei-etf/,https://coinjournal.net/wp-content/uploads/2025/05/image-38.png,2025-05-01T12:23:55Z,"<ul><li>A portion of the trust’s holdings will be staked via third-party infrastructure providers.</li><li>According to the filing, the ETF would offer direct price exposure to SEI, the native token … [+2597 chars]"
"{'id': None, 'name': 'Cointelegraph'}",Cointelegraph by Amin Haqshanas,"MultiBank, MAG, Mavryk ink world’s largest $3B RWA tokenization deal","MultiBank Group, the world’s largest financial derivatives institution based in Dubai, has signed a landmark $3 billion real-world asset (RWA) tokenization agreement with United Arab Emirates (UAE)-based real estate giant MAG and blockchain infrastructure pro…",https://cointelegraph.com/news/multibank-mag-mavryk-3b-rwa-tokenization-launch,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2025-01/0194b0d3-3bd9-7c9c-87fd-5ecae4cf3a82",2025-05-01T10:21:05Z,"MultiBank Group, the worlds largest financial derivatives institution based in Dubai, has signed a landmark $3 billion real-world asset (RWA) tokenization agreement with United Arab Emirates (UAE)-ba… [+3023 chars]"
"{'id': None, 'name': 'Cointelegraph'}",Cointelegraph by Amin Haqshanas,"MEXC launches $300M Web3 fund, commits to ‘strategic investment’","Crypto exchange MEXC has announced a $300 million ecosystem development fund aimed at supporting Web3 projects over the next five years.The initiative, unveiled at Token2049 in Dubai, is designed to support early-stage blockchain technologies, public chains, …",https://cointelegraph.com/news/mexc-300m-web3-fund-strategic-investment,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2025-05/01968b28-3079-79ab-b7a3-1570320547cc",2025-05-01T10:00:06Z,"Crypto exchange MEXC has announced a $300 million ecosystem development fund aimed at supporting Web3 projects over the next five years.
The initiative, unveiled at Token2049 in Dubai, is designed t… [+2614 chars]"
"{'id': None, 'name': 'Cointelegraph'}",Cointelegraph by Ciaran Lyons,Strategy ends April up 32% in best month since November as Q1 earnings loom,"Key takeaways:<ul><li>Strategy’s stock rose 32% in April, its biggest monthly gain since November.
</li><li>Speculation is building that Strategy will announce a major capital raise during its Q1 earnings call on May 1 as it continues to grow its Bitcoin hol…",https://cointelegraph.com/news/michael-saylor-strategy-mstr-stock-price-april-surge-earnings-call,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2025-05/01968a1d-2685-717e-b3cc-ee6ffaaafb6c",2025-05-01T06:26:15Z,"Key takeaways:
<ul><li>Strategys stock rose 32% in April, its biggest monthly gain since November.
</li><li>Speculation is building that Strategy will announce a major capital raise during its Q1 e… [+3016 chars]"
